probeID,CpG_chrm,CpG_beg,b,ch,ez,su,pr
cg10565187,chr19,1468943.0,1468943,chr19,96.93833923339844,95.02657318115234,95.98245620727539
cg19950474,chr5,43040335.0,43040335,chr5,76.04672241210938,115.94912719726562,95.9979248046875
cg06666008,chr11,31797915.0,31797915,chr11,69.95378112792969,122.0678482055664,96.01081466674805
cg25931385,chr17,48647412.0,48647412,chr17,66.41461181640625,125.61968231201172,96.01714706420898
cg02797548,chr3,27721774.0,27721774,chr3,70.8463363647461,121.21370697021484,96.03002166748047
cg05770946,chr6,100453494.0,100453494,chr6,81.0309066772461,111.05635070800781,96.04362869262695
cg07380705,chr5,76954071.0,76954071,chr5,79.93888854980469,112.17009735107422,96.05449295043945
cg14858267,chr3,43996267.0,43996267,chr3,72.26229858398438,119.85014343261719,96.05622100830078
cg14446107,chr9,92808374.0,92808374,chr9,97.46029663085938,94.7322006225586,96.09624862670898
cg12150111,chr6,5085351.0,5085351,chr6,90.47332000732422,101.75029754638672,96.11180877685547
cg19996501,chr6,117264315.0,117264315,chr6,95.29193115234375,96.95703125,96.12448120117188
cg02746381,chr2,14632838.0,14632838,chr2,83.2997817993164,108.95040893554688,96.12509536743164
cg02286547,chr11,76209233.0,76209233,chr11,86.33377838134766,105.92015075683594,96.1269645690918
cg23244488,chr7,19106408.0,19106408,chr7,72.95945739746094,119.33049011230469,96.14497375488281
cg00431699,chr2,63051695.0,63051695,chr2,97.80004119873047,94.53363800048828,96.16683959960938
cg03149432,chr1,37033119.0,37033119,chr1,89.92857360839844,102.41123962402344,96.16990661621094
cg22006640,chr4,110610878.0,110610878,chr4,71.93084716796875,120.41336059570312,96.17210388183594
cg25371919,chr2,63057345.0,63057345,chr2,85.75657653808594,106.61630249023438,96.18643951416016
cg06528267,chr7,49776045.0,49776045,chr7,80.42378997802734,111.96903228759766,96.1964111328125
cg27277463,chr12,62191249.0,62191249,chr12,74.62493133544922,117.7873764038086,96.2061538696289
cg03369269,chr13,25171807.0,25171807,chr13,100.78665161132812,91.65789794921875,96.22227478027344
cg10214640,chr16,54939134.0,54939134,chr16,82.77094268798828,109.68013000488281,96.22553634643555
cg04518274,chr2,46297888.0,46297888,chr2,105.80032348632812,86.65563201904297,96.22797775268555
cg00806704,chr13,27964904.0,27964904,chr13,74.44145965576172,118.0197525024414,96.23060607910156
cg18945842,chr22,41910584.0,41910584,chr22,72.82283782958984,119.65077209472656,96.2368049621582
cg04990190,chr16,73062994.0,73062994,chr16,68.3676528930664,124.13733673095703,96.25249481201172
cg20112079,chr10,133236637.0,133236637,chr10,88.31417083740234,104.23603820800781,96.27510452270508
cg09886946,chr13,33015909.0,33015909,chr13,83.3353271484375,109.24983215332031,96.2925796508789
cg10675138,chr6,165662015.0,165662015,chr6,72.49883270263672,120.09420013427734,96.29651641845703
cg14186584,chr5,181189849.0,181189849,chr5,81.33373260498047,111.26728820800781,96.30051040649414
cg04272086,chr18,52340988.0,52340988,chr18,87.69999694824219,104.92890930175781,96.314453125
cg12848808,chr15,67833260.0,67833260,chr15,94.44963836669922,98.20388793945312,96.32676315307617
cg22165208,chr7,129786091.0,129786091,chr7,80.96473693847656,111.71669006347656,96.34071350097656
cg11192416,chr1,231161221.0,231161221,chr1,74.08979797363281,118.60064697265625,96.34522247314453
cg08827756,chr6,6006536.0,6006536,chr6,78.67378997802734,114.01806640625,96.34592819213867
cg22605303,chr1,90706914.0,90706914,chr1,72.82283782958984,119.87821197509766,96.35052490234375
cg11568697,chr18,75204437.0,75204437,chr18,68.38723754882812,124.32198333740234,96.35461044311523
cg09141919,chr6,5995882.0,5995882,chr6,67.03820037841797,125.67536926269531,96.35678482055664
cg14311471,chr5,32710988.0,32710988,chr5,86.04205322265625,106.6768798828125,96.35946655273438
cg19295951,chr15,45129799.0,45129799,chr15,78.58645629882812,114.15277099609375,96.36961364746094
cg13434638,chr15,68431350.0,68431350,chr15,70.81564331054688,121.94062805175781,96.37813568115234
cg12602409,chr2,176174839.0,176174839,chr2,78.71759033203125,114.04682922363281,96.38220977783203
cg10851683,chr12,94149987.0,94149987,chr12,77.5479507446289,115.22457885742188,96.38626480102539
cg22927510,chr22,50529898.0,50529898,chr22,100.21630859375,92.66168975830078,96.43899917602539
cg07126167,chr10,104639754.0,104639754,chr10,74.27356719970703,118.63282775878906,96.45319747924805
cg21016855,chr11,31797895.0,31797895,chr11,78.92253875732422,114.01806640625,96.47030258178711
cg13848989,chr2,181685227.0,181685227,chr2,73.0829086303711,119.88159942626953,96.48225402832031
cg13367169,chr2,118852065.0,118852065,chr2,91.81137084960938,101.16416931152344,96.4877700805664
cg22856324,chr2,72144125.0,72144125,chr2,67.34800720214844,125.700439453125,96.52422332763672
cg08056146,chr8,10730502.0,10730502,chr8,99.8272705078125,93.2484130859375,96.537841796875
cg18164611,chr1,46492955.0,46492955,chr1,79.44439697265625,113.66487121582031,96.55463409423828
cg16782807,chr20,38725610.0,38725610,chr20,68.85305786132812,124.28138732910156,96.56722259521484
cg21639387,chr8,142451560.0,142451560,chr8,62.58427047729492,130.59161376953125,96.58794212341309
cg13052965,chr2,45010092.0,45010092,chr2,48.90114974975586,144.321044921875,96.61109733581543
cg16904960,chr2,181685200.0,181685200,chr2,75.4688720703125,117.76818084716797,96.61852645874023
cg02161900,chr10,27746701.0,27746701,chr10,83.058837890625,110.19658660888672,96.62771224975586
cg14227486,chr4,41865397.0,41865397,chr4,64.25821685791016,129.0003662109375,96.62929153442383
cg17820365,chr8,96145627.0,96145627,chr8,77.51640319824219,115.75035858154297,96.63338088989258
cg27034576,chr10,116272141.0,116272141,chr10,81.75366973876953,111.55995178222656,96.65681076049805
cg03538430,chr1,231160912.0,231160912,chr1,82.37920379638672,110.95332336425781,96.66626358032227
cg22920700,chr8,98943381.0,98943381,chr8,66.84735870361328,126.48912048339844,96.66823959350586
cg01469027,chr17,48636767.0,48636767,chr17,85.33219909667969,108.05545806884766,96.69382858276367
cg01019770,chr17,2026260.0,2026260,chr17,70.30438995361328,123.15901947021484,96.73170471191406
cg02173289,chr14,101458682.0,101458682,chr14,83.8227767944336,109.65934753417969,96.74106216430664
cg13565656,chr12,94149672.0,94149672,chr12,69.26499938964844,124.23368072509766,96.74934005737305
cg18567174,chr15,67833726.0,67833726,chr15,82.49385070800781,111.08348083496094,96.78866577148438
cg13713293,chr9,841635.0,841635,chr9,78.26962280273438,115.31491088867188,96.79226684570312
cg20510845,chr17,48611042.0,48611042,chr17,101.27364349365234,92.33212280273438,96.80288314819336
cg10444382,chr12,106587304.0,106587304,chr12,64.22599792480469,129.37997436523438,96.80298614501953
cg09640682,chr13,20192876.0,20192876,chr13,82.46562957763672,111.14955139160156,96.80759048461914
cg01084154,chr1,20366398.0,20366398,chr1,82.71868133544922,110.91487884521484,96.81678009033203
cg16642791,chr16,54932558.0,54932558,chr16,95.93277740478516,97.72006225585938,96.82641983032227
cg26183250,chr1,217135340.0,217135340,chr1,82.15582275390625,111.53652954101562,96.84617614746094
cg01281911,chr1,47417013.0,47417013,chr1,48.42082977294922,145.371826171875,96.89632797241211
cg24034347,chr1,61057243.0,61057243,chr1,70.599853515625,123.19654846191406,96.89820098876953
cg20673279,chr1,156859969.0,156859969,chr1,87.50900268554688,106.2896728515625,96.89933776855469
cg13951572,chr8,22551486.0,22551486,chr8,73.99075317382812,119.86553955078125,96.92814636230469
cg01715455,chr20,25082190.0,25082190,chr20,104.17291259765625,89.76001739501953,96.96646499633789
cg09524396,chr6,137496496.0,137496496,chr6,82.4656982421875,111.47881317138672,96.97225570678711
cg06989930,chr11,20160332.0,20160332,chr11,107.15601348876953,86.80233001708984,96.97917175292969
cg18292664,chr11,20160330.0,20160330,chr11,107.19444274902344,86.83799743652344,97.01622009277344
cg13421062,chr7,35261457.0,35261457,chr7,77.92086791992188,116.15128326416016,97.03607559204102
cg13436799,chr2,169362486.0,169362486,chr2,67.91741180419922,126.18023681640625,97.04882431030273
cg00394358,chr5,139904095.0,139904095,chr5,55.84370040893555,138.26512145996094,97.05441093444824
cg03069122,chr7,49776154.0,49776154,chr7,83.96186065673828,110.1480484008789,97.0549545288086
cg24973150,chr17,48611050.0,48611050,chr17,99.02942657470703,95.11975860595703,97.07459259033203
cg05163496,chr2,86790980.0,86790980,chr2,69.95378112792969,124.20262908935547,97.07820510864258
cg14608020,chr9,124020276.0,124020276,chr9,75.68631744384766,118.49076080322266,97.08853912353516
cg08152546,chr13,112062892.0,112062892,chr13,88.86409759521484,105.31890869140625,97.09150314331055
cg03377610,chr2,44937583.0,44937583,chr2,69.87638092041016,124.3211898803711,97.09878540039062
cg26921638,chr1,228005885.0,228005885,chr1,80.20062255859375,114.01806640625,97.10934448242188
cg13237033,chr14,60649497.0,60649497,chr14,61.88616180419922,132.33798217773438,97.1120719909668
cg01879507,chr1,61057043.0,61057043,chr1,72.03875732421875,122.19072723388672,97.11474227905273
cg00951857,chr6,108114461.0,108114461,chr6,87.62629699707031,106.64909362792969,97.1376953125
cg08330778,chr12,114684222.0,114684222,chr12,30.66135025024414,163.62242126464844,97.14188575744629
cg21306006,chr6,165988592.0,165988592,chr6,83.3353271484375,110.95332336425781,97.14432525634766
cg01089249,chr2,170820042.0,170820042,chr2,86.45819854736328,107.85932159423828,97.15876007080078
cg01622344,chr12,71439734.0,71439734,chr12,106.05139923095703,88.2770767211914,97.16423797607422
cg15925383,chr14,28759196.0,28759196,chr14,77.25386810302734,117.09587097167969,97.17486953735352
cg23646776,chr4,110615813.0,110615813,chr4,51.745609283447266,142.6245880126953,97.18509864807129
cg22731271,chr2,66439926.0,66439926,chr2,88.64492797851562,105.72699737548828,97.18596267700195
cg10200388,chr1,50430512.0,50430512,chr1,83.76808166503906,110.66129302978516,97.21468734741211
cg19477600,chr11,124762184.0,124762184,chr11,93.71185302734375,100.72457122802734,97.21821212768555
cg03587978,chr3,172447905.0,172447905,chr3,76.93556213378906,117.59174346923828,97.26365280151367
cg20384898,chr6,1624875.0,1624875,chr6,85.19535827636719,109.37690734863281,97.2861328125
cg24917382,chr11,2139722.0,2139722,chr11,103.0841064453125,91.5877914428711,97.3359489440918
cg13568283,chr1,37633670.0,37633670,chr1,83.00237274169922,111.68000030517578,97.3411865234375
cg00554810,chr6,136922530.0,136922530,chr6,93.25189971923828,101.45977783203125,97.35583877563477
cg05732979,chr14,56817500.0,56817500,chr14,80.5429916381836,114.1966323852539,97.36981201171875
cg12277495,chr16,66428280.0,66428280,chr16,83.02999877929688,111.71669006347656,97.37334442138672
cg18984486,chr2,23386973.0,23386973,chr2,90.27432250976562,104.47920989990234,97.37676620483398
cg05381746,chr10,27746278.0,27746278,chr10,60.2570686340332,134.5028839111328,97.37997627258301
cg19435264,chr5,150189973.0,150189973,chr5,63.411468505859375,131.35525512695312,97.38336181640625
cg06896987,chr2,176139006.0,176139006,chr2,97.22943115234375,97.54239654541016,97.38591384887695
cg02168584,chr2,172107952.0,172107952,chr2,106.65384674072266,88.12467193603516,97.3892593383789
cg08217163,chr2,66582826.0,66582826,chr2,61.26057052612305,133.53712463378906,97.39884757995605
cg01528792,chr9,70412945.0,70412945,chr9,78.55464172363281,116.26847839355469,97.41156005859375
cg03663462,chr18,78974763.0,78974763,chr18,82.88081359863281,111.95462799072266,97.41772079467773
cg11229185,chr10,22336344.0,22336344,chr10,78.56510162353516,116.2811508178711,97.42312622070312
cg09660171,chr9,126613567.0,126613567,chr9,81.16848754882812,113.7015380859375,97.43501281738281
cg10069638,chr1,61083081.0,61083081,chr1,62.4550895690918,132.43946838378906,97.44727897644043
cg01421342,chr11,14974207.0,14974207,chr11,88.57952880859375,106.32215118408203,97.45083999633789
cg05184456,chr8,144333976.0,144333976,chr8,76.34629821777344,118.60305786132812,97.47467803955078
cg14608384,chr5,55221050.0,55221050,chr5,68.44341278076172,126.5336685180664,97.48854064941406
cg24700485,chr15,52798348.0,52798348,chr15,78.67378997802734,116.32650756835938,97.50014877319336
cg26740856,chr10,75403557.0,75403557,chr10,77.78185272216797,117.23255157470703,97.5072021484375
cg15087179,chr6,50708985.0,50708985,chr6,73.07689666748047,121.93920135498047,97.50804901123047
cg01802640,chr1,47708993.0,47708993,chr1,91.91072082519531,103.13420104980469,97.5224609375
cg11244340,chr13,96091328.0,96091328,chr13,75.37435150146484,119.69376373291016,97.5340576171875
cg15334372,chr16,73062989.0,73062989,chr16,73.0829086303711,122.00469207763672,97.5438003540039
cg19595505,chr7,155803627.0,155803627,chr7,87.44193267822266,107.65091705322266,97.54642486572266
cg00903308,chr7,27137448.0,27137448,chr7,64.10140228271484,131.0300750732422,97.56573867797852
cg08739433,chr1,112509302.0,112509302,chr1,83.4662094116211,111.68208312988281,97.57414627075195
cg10596451,chr2,181684640.0,181684640,chr2,78.60076904296875,116.617431640625,97.60910034179688
cg07788369,chr7,96989755.0,96989755,chr7,73.03251647949219,122.2510986328125,97.64180755615234
cg25950235,chr15,89367521.0,89367521,chr15,79.08212280273438,116.21013641357422,97.6461296081543
cg12228245,chr3,54123529.0,54123529,chr3,88.15428924560547,107.18855285644531,97.67142105102539
cg07131451,chr4,112516119.0,112516119,chr4,82.13494873046875,113.22463989257812,97.67979431152344
cg01293179,chr2,176131556.0,176131556,chr2,87.66670227050781,107.76911163330078,97.7179069519043
cg17454831,chr2,66439940.0,66439940,chr2,80.65576171875,114.79917907714844,97.72747039794922
cg20576153,chr14,60509122.0,60509122,chr14,73.43831634521484,122.03724670410156,97.7377815246582
cg15978039,chr2,66439932.0,66439932,chr2,85.68435668945312,109.80670928955078,97.74553298950195
cg04728482,chr5,73234074.0,73234074,chr5,61.78855895996094,133.72044372558594,97.75450134277344
cg24693061,chr10,132789025.0,132789025,chr10,88.34886932373047,107.16755676269531,97.75821304321289
cg00023185,chr8,64577381.0,64577381,chr8,89.83206176757812,105.6849136352539,97.75848770141602
cg00838898,chr16,49275533.0,49275533,chr16,75.80156707763672,119.75344848632812,97.77750778198242
cg06987672,chr1,181483914.0,181483914,chr1,88.42137908935547,107.16755676269531,97.79446792602539
cg11260097,chr7,122300592.0,122300592,chr7,81.11186981201172,114.50900268554688,97.8104362487793
cg09567439,chr15,60005494.0,60005494,chr15,76.21167755126953,119.4352798461914,97.82347869873047
cg04166042,chr1,50430573.0,50430573,chr1,83.50814056396484,112.17009735107422,97.83911895751953
cg05353133,chr1,229432166.0,229432166,chr1,109.37200164794922,86.30657958984375,97.83929061889648
cg04573550,chr14,38211107.0,38211107,chr14,90.11775970458984,105.57952117919922,97.84864044189453
cg05702737,chr2,218880574.0,218880574,chr2,90.7313003540039,104.96634674072266,97.84882354736328
cg17614974,chr3,43998426.0,43998426,chr3,83.76215362548828,112.01399230957031,97.8880729675293
cg13511000,chr4,93829845.0,93829845,chr4,89.34053802490234,106.43850708007812,97.88952255249023
cg00803453,chr2,219484892.0,219484892,chr2,95.19996643066406,100.59768676757812,97.8988265991211
cg07317366,chr5,180590845.0,180590845,chr5,76.76661682128906,119.08827209472656,97.92744445800781
cg17611674,chr10,8052467.0,8052467,chr10,81.8155288696289,114.08448791503906,97.95000839233398
cg20029745,chr18,31042018.0,31042018,chr18,83.02999877929688,112.87513732910156,97.95256805419922
cg11428724,chr1,18631137.0,18631137,chr1,42.39548110961914,153.57737731933594,97.98642921447754
cg00911813,chr7,5422472.0,5422472,chr7,91.72560119628906,104.25083923339844,97.98822021484375
cg06394247,chr9,36986790.0,36986790,chr9,101.56301879882812,94.41629791259766,97.98965835571289
cg17943279,chr8,71557324.0,71557324,chr8,75.9632568359375,120.0171890258789,97.9902229309082
cg05426485,chr13,27954843.0,27954843,chr13,64.936279296875,131.05422973632812,97.99525451660156
cg19930135,chr2,219497519.0,219497519,chr2,80.42378997802734,115.60244750976562,98.01311874389648
cg08070771,chr3,147407970.0,147407970,chr3,76.76641845703125,119.2828369140625,98.02462768554688
cg16658931,chr19,50667803.0,50667803,chr19,83.92447662353516,112.1277084350586,98.02609252929688
cg16640855,chr2,181678505.0,181678505,chr2,96.36016845703125,99.70108032226562,98.03062438964844
cg07771539,chr8,98944996.0,98944996,chr8,61.40074157714844,134.6730499267578,98.03689575195312
cg22079008,chr19,31352453.0,31352453,chr19,67.64219665527344,128.46376037597656,98.052978515625
cg04377145,chr6,72621462.0,72621462,chr6,72.34734344482422,123.82595825195312,98.08665084838867
cg00337662,chr15,67820989.0,67820989,chr15,97.00251007080078,99.17852783203125,98.09051895141602
cg11853320,chr13,27919775.0,27919775,chr13,80.70588684082031,115.4884262084961,98.0971565246582
cg01457653,chr16,67159314.0,67159314,chr16,69.71533966064453,126.48912048339844,98.10223007202148
cg05578840,chr5,77638501.0,77638501,chr5,79.07832336425781,117.14733123779297,98.11282730102539
